date	value
2004-08-05	10683.0633
2004-08-06	10593.7205
2004-08-07	10593.7205
2004-08-08	10593.7205
2004-08-09	10583.9315
2004-08-10	10617.9061
2004-08-11	10607.0637
2004-08-12	10543.7306
2004-08-13	10525.403
2004-08-14	10525.403
2004-08-15	10525.403
2004-08-16	10543.0112
2004-08-17	10587.0403
2004-08-18	10601.4027
2004-08-19	10593.3437
2004-08-20	10625.4341
2004-08-21	10625.4341
2004-08-22	10625.4341
2004-08-23	10694.2911
2004-08-24	10727.4521
2004-08-25	10732.2909
2004-08-26	10767.9099
2004-08-27	10836.9553
2004-08-28	10836.9553
2004-08-29	10836.9553
2004-08-30	10821.1114
2004-08-31	10814.1571
2004-09-01	10772.3291
2004-09-02	10952.7276
2004-09-03	10937.7658
2004-09-04	10937.7658
2004-09-05	10937.7658
2004-09-06	10974.0613
2004-09-07	11004.259
2004-09-08	10989.3229
2004-09-09	11025.3358
2004-09-10	11032.6497
2004-09-11	11032.6497
2004-09-12	11032.6497
2004-09-13	11063.6696
2004-09-14	11070.3669
2004-09-15	11060.1668
2004-09-16	11058.8479
2004-09-17	11090.5187
2004-09-18	11090.5187
2004-09-19	11090.5187
2004-09-20	11092.8054
2004-09-21	11118.0958
2004-09-22	11080.2073
2004-09-23	11032.8895
2004-09-24	11011.4188
2004-09-25	11011.4188
2004-09-26	11011.4188
2004-09-27	11033.3948
2004-09-28	11048.8191
2004-09-29	11115.6892
2004-09-30	11083.9242
2004-10-01	11157.1918
2004-10-02	11157.1918
2004-10-03	11157.1918
2004-10-04	11194.3609
2004-10-05	11194.3952
2004-10-06	11216.7908
2004-10-07	11175.7079
2004-10-08	11123.8167
2004-10-09	11123.8167
2004-10-10	11123.8167
2004-10-11	11179.1336
2004-10-12	11176.4701
2004-10-13	11186.713
2004-10-14	11132.0042
2004-10-15	11157.2004
2004-10-16	11157.2004
2004-10-17	11157.2004
2004-10-18	11175.1597
2004-10-19	11171.794
2004-10-20	11112.5375
2004-10-21	11126.1377
2004-10-22	11103.7163
2004-10-23	11103.7163
2004-10-24	11103.7163
2004-10-25	11035.7414
2004-10-26	11109.4715
2004-10-27	11216.9107
2004-10-28	11280.6463
2004-10-29	11278.0684
2004-10-30	11278.0684
2004-10-31	11278.0684
2004-11-01	11291.6943
2004-11-02	11308.9085
2004-11-03	11374.1771
2004-11-04	11424.3982
2004-11-05	11436.6537
2004-11-06	11436.6537
2004-11-07	11436.6537
